"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
521,2014-05-14,"EY475945","Childminder","REDACTED","E08000010","Wigan",3
521,2014-05-14,"EY477552","Childminder","REDACTED","E08000007","Stockport",6
521,2014-05-14,"EY477806","Childcare - Non-Domestic","Rosebuds Nursery (Hurst Cross)","E08000008","Tameside",79
521,2014-05-13,"EY474144","Childminder","REDACTED","E08000010","Wigan",6
521,2014-05-13,"EY477742","Childcare - Non-Domestic","Broad Oaks Nursery","E08000001","Bolton",50
521,2014-05-12,"EY476664","Childminder","REDACTED","E08000003","Manchester",6
521,2014-05-12,"EY475673","Childminder","REDACTED","E08000003","Manchester",0
521,2014-05-12,"EY476697","Childminder","REDACTED","E08000003","Manchester",6
521,2014-05-09,"EY471415","Childminder","REDACTED","E08000010","Wigan",6
521,2014-05-09,"EY477969","Home Childcarer","REDACTED","E08000009","Trafford",0
521,2014-05-06,"EY476276","Childcare - Non-Domestic","Norden Playgroup Community Interest Company","E08000005","Rochdale",26
521,2014-05-02,"EY472900","Childminder","REDACTED","E08000007","Stockport",12
521,2014-05-02,"EY472901","Childminder","REDACTED","E08000007","Stockport",12
521,2014-05-02,"EY476195","Childminder","REDACTED","E08000010","Wigan",12
520,2014-04-28,"EY477408","Childcare - Non-Domestic","Fun Days Too!","E08000001","Bolton",24
520,2014-04-22,"EY477410","Childminder","REDACTED","E08000003","Manchester",18
520,2014-04-22,"EY477594","Childminder","REDACTED","E08000003","Manchester",6
520,2014-04-17,"EY455565","Home Childcarer","REDACTED","E08000008","Tameside",0
520,2014-04-17,"EY472706","Childminder","REDACTED","E08000009","Trafford",6
520,2014-04-17,"EY473070","Childminder","REDACTED","E08000009","Trafford",6
520,2014-04-16,"EY476429","Childminder","REDACTED","E08000002","Bury",6
520,2014-04-15,"EY475671","Childcare - Non-Domestic","Manchester Deaf Crew","E08000003","Manchester",0
520,2014-04-11,"EY476129","Childminder","REDACTED","E08000005","Rochdale",6
520,2014-04-10,"EY475829","Childminder","REDACTED","E08000009","Trafford",6
520,2014-04-10,"EY475484","Childcare - Non-Domestic","Better Tuition","E08000009","Trafford",0
520,2014-04-09,"EY475766","Childminder","REDACTED","E08000007","Stockport",6
520,2014-04-09,"EY475359","Childcare - Non-Domestic","Amaryllis Preschool","E08000009","Trafford",20
520,2014-04-07,"EY474780","Childminder","REDACTED","E08000009","Trafford",0
520,2014-04-07,"EY474701","Childminder","REDACTED","E08000010","Wigan",12
520,2014-04-07,"EY475297","Childminder","REDACTED","E08000005","Rochdale",6
520,2014-04-04,"EY475773","Childminder","REDACTED","E08000008","Tameside",6
520,2014-04-04,"EY475547","Childcare - Non-Domestic","Higher Folds 2 Year Olds","E08000010","Wigan",20
520,2014-04-03,"EY475033","Childcare - Non-Domestic","Little Green Day Nursery","E08000007","Stockport",20
520,2014-04-01,"EY477290","Childcare - Non-Domestic","Bright Eyes Young Adventures Out of School Club","E08000003","Manchester",0
519,2014-03-31,"EY472532","Childminder","REDACTED","E08000009","Trafford",6
519,2014-03-29,"EY476299","Childminder","REDACTED","E08000005","Rochdale",6
519,2014-03-28,"EY476588","Childcare - Non-Domestic","Abc Childcare at St Michaels","E08000010","Wigan",16
519,2014-03-25,"EY475705","Childminder","REDACTED","E08000001","Bolton",6
519,2014-03-23,"EY474533","Childminder","REDACTED","E08000004","Oldham",6
519,2014-03-23,"EY475099","Childminder","REDACTED","E08000002","Bury",6
519,2014-03-22,"EY469719","Childminder","REDACTED","E08000003","Manchester",4
519,2014-03-21,"EY471331","Home Childcarer","REDACTED","E08000006","Salford",0
519,2014-03-21,"EY471920","Home Childcarer","REDACTED","E08000009","Trafford",0
519,2014-03-21,"EY476016","Childminder","REDACTED","E08000006","Salford",6
519,2014-03-21,"EY476017","Childminder","REDACTED","E08000006","Salford",6
519,2014-03-21,"EY476208","Childcare - Non-Domestic","Banana Moon Newton Heath","E08000003","Manchester",69
519,2014-03-20,"EY471888","Childminder","REDACTED","E08000009","Trafford",6
519,2014-03-17,"EY474326","Childminder","REDACTED","E08000003","Manchester",6
519,2014-03-17,"EY474808","Childminder","REDACTED","E08000007","Stockport",6
519,2014-03-13,"EY475823","Childminder","REDACTED","E08000003","Manchester",6
519,2014-03-11,"EY474166","Childminder","REDACTED","E08000006","Salford",6
519,2014-03-10,"EY473953","Childminder","REDACTED","E08000008","Tameside",6
519,2014-03-10,"EY475364","Childminder","REDACTED","E08000001","Bolton",12
519,2014-03-10,"EY476022","Childcare - Non-Domestic","Friezland Preschool Ltd","E08000004","Oldham",43
519,2014-03-07,"EY472757","Childcare - Non-Domestic","Happy Kids Heybury Close","E08000003","Manchester",63
519,2014-03-06,"EY474071","Childcare - Non-Domestic","St Winifred's Out of School Club","E08000007","Stockport",44
519,2014-03-03,"EY473562","Childminder","REDACTED","E08000003","Manchester",6
519,2014-03-03,"EY475233","Childcare - Non-Domestic","Kids Start","E08000003","Manchester",80
518,2014-02-27,"EY472492","Childcare - Non-Domestic","Brighter Beginnings Hallam Road","E08000003","Manchester",98
518,2014-02-26,"EY466643","Home Childcarer","REDACTED","E08000007","Stockport",0
518,2014-02-24,"EY474948","Childminder","REDACTED","E08000006","Salford",6
518,2014-02-24,"EY473479","Childcare - Non-Domestic","Bloom Day Nursery","E08000009","Trafford",96
518,2014-02-23,"EY473002","Childminder","REDACTED","E08000005","Rochdale",12
518,2014-02-21,"EY474952","Childminder","REDACTED","E08000007","Stockport",6
518,2014-02-21,"EY474512","Childcare - Non-Domestic","Foundation Years Nurseries Debdale Park","E08000003","Manchester",24
518,2014-02-21,"EY474702","Childcare - Non-Domestic","Foundation Years Nurseries Wythenshawe","E08000003","Manchester",56
518,2014-02-19,"EY473617","Childminder","REDACTED","E08000009","Trafford",6
518,2014-02-19,"EY474839","Childminder","REDACTED","E08000007","Stockport",6
518,2014-02-18,"EY474346","Childcare - Non-Domestic","Orangutans Day Nursery","E08000009","Trafford",43
518,2014-02-14,"EY471754","Childcare - Non-Domestic","Charnwood at Lancashire Hill","E08000007","Stockport",16
518,2014-02-14,"EY471779","Childcare - Non-Domestic","Charnwood at Belmont","E08000007","Stockport",10
518,2014-02-06,"EY470580","Childcare - Non-Domestic","Little Feet Day Nursery","E08000002","Bury",10
517,2014-01-31,"EY475092","Childcare - Non-Domestic","Tiddlywinks Day Nursery Ltd","E08000003","Manchester",72
517,2014-01-29,"EY473116","Childminder","REDACTED","E08000008","Tameside",12
517,2014-01-27,"EY475115","Childminder","REDACTED","E08000010","Wigan",6
517,2014-01-24,"EY472899","Childminder","REDACTED","E08000005","Rochdale",6
517,2014-01-22,"EY474106","Childminder","REDACTED","E08000008","Tameside",6
517,2014-01-21,"EY474448","Childcare - Non-Domestic","Brighter Beginnings Wetherby Street","E08000003","Manchester",72
517,2014-01-20,"EY467817","Childminder","REDACTED","E08000003","Manchester",6
517,2014-01-14,"EY466959","Childminder","REDACTED","E08000010","Wigan",6
517,2014-01-13,"EY473720","Childminder","REDACTED","E08000009","Trafford",6
517,2014-01-13,"EY474485","Home Childcarer","REDACTED","E08000003","Manchester",0
517,2014-01-08,"EY472448","Childminder","REDACTED","E08000007","Stockport",6
517,2014-01-06,"EY469762","Childcare - Non-Domestic","Ladybird Private Day Nursery","E08000006","Salford",96
517,2014-01-02,"EY474767","Childcare - Non-Domestic","Superkids Levenshulme","E08000003","Manchester",58
517,2014-01-02,"EY472763","Childcare - Non-Domestic","Kids Collective @ Worthington","E08000009","Trafford",32
516,2013-12-30,"EY473586","Childcare - Non-Domestic","Littlesteps (Rochdale) Ltd","E08000005","Rochdale",49
516,2013-12-27,"EY473831","Childcare - Non-Domestic","Little Giggles Private Day Nursery","E08000007","Stockport",156
516,2013-12-27,"EY473668","Childcare - Non-Domestic","Winstanley Day Nursery","E08000003","Manchester",64
516,2013-12-24,"EY470077","Childminder","REDACTED","E08000003","Manchester",6
516,2013-12-24,"EY473593","Childminder","REDACTED","E08000008","Tameside",6
516,2013-12-23,"EY471036","Childminder","REDACTED","E08000006","Salford",12
516,2013-12-20,"EY469440","Childminder","REDACTED","E08000005","Rochdale",6
516,2013-12-20,"EY469444","Childminder","REDACTED","E08000005","Rochdale",6
516,2013-12-20,"EY472426","Childminder","REDACTED","E08000002","Bury",6
516,2013-12-20,"EY473782","Childcare - Non-Domestic","Gigglers Day Nursery Limited","E08000001","Bolton",55
516,2013-12-19,"EY472728","Childcare - Non-Domestic","St Pauls pre-school Brinnington","E08000007","Stockport",20
516,2013-12-17,"EY472687","Childminder","REDACTED","E08000008","Tameside",6
516,2013-12-13,"EY473053","Childcare - Non-Domestic","Little Gems Nursery","E08000009","Trafford",36
516,2013-12-11,"EY472106","Childminder","REDACTED","E08000007","Stockport",6
516,2013-12-11,"EY473031","Childcare - Non-Domestic","Explore Learning Urmston","E08000009","Trafford",0
516,2013-12-10,"EY473736","Childcare - Non-Domestic","Hillcity Day Nursery","E08000003","Manchester",100
516,2013-12-09,"EY471293","Childcare - Non-Domestic","Little Dolphin Playgroup","E08000010","Wigan",32
516,2013-12-02,"EY471522","Childcare - Non-Domestic","Windacre Pre-School Limited","E08000002","Bury",30
515,2013-11-27,"EY469154","Childminder","REDACTED","E08000001","Bolton",6
515,2013-11-27,"EY463608","Childminder","REDACTED","E08000003","Manchester",12
515,2013-11-25,"EY471848","Home Childcarer","REDACTED","E08000009","Trafford",0
515,2013-11-22,"EY469980","Childminder","REDACTED","E08000008","Tameside",6
515,2013-11-22,"EY471010","Childminder","REDACTED","E08000009","Trafford",4
515,2013-11-21,"EY467643","Childminder","REDACTED","E08000010","Wigan",6
515,2013-11-18,"EY459421","Home Childcarer","REDACTED","E08000009","Trafford",0
515,2013-11-18,"EY468148","Childminder","REDACTED","E08000003","Manchester",5
515,2013-11-18,"EY470216","Childminder","REDACTED","E08000005","Rochdale",6
515,2013-11-18,"EY470450","Childcare - Non-Domestic","The Beehive Nursery","E08000003","Manchester",60
515,2013-11-14,"EY469009","Childminder","REDACTED","E08000004","Oldham",6
515,2013-11-14,"EY469664","Childminder","REDACTED","E08000003","Manchester",6
515,2013-11-14,"EY467905","Childcare - Non-Domestic","Stockport Village Nursery","E08000007","Stockport",120
515,2013-11-14,"EY471075","Childcare - Non-Domestic","Tic Tots Day Nursery & Creche","E08000001","Bolton",85
515,2013-11-13,"EY470322","Childminder","REDACTED","E08000005","Rochdale",6
515,2013-11-12,"EY469923","Childminder","REDACTED","E08000003","Manchester",6
515,2013-11-11,"EY469897","Childminder","REDACTED","E08000001","Bolton",6
515,2013-11-11,"EY470879","Childcare - Non-Domestic","Water Adventure Centre","E08000008","Tameside",0
515,2013-11-06,"EY468285","Childminder","REDACTED","E08000006","Salford",6
515,2013-11-05,"EY469500","Childminder","REDACTED","E08000003","Manchester",6
515,2013-11-04,"EY470836","Childminder","REDACTED","E08000001","Bolton",6
515,2013-11-01,"EY472451","Childcare - Non-Domestic","Kids Planet Sale","E08000009","Trafford",83
514,2013-10-29,"EY469398","Childminder","REDACTED","E08000001","Bolton",6
514,2013-10-29,"EY470005","Childminder","REDACTED","E08000001","Bolton",6
514,2013-10-28,"EY472279","Childminder","REDACTED","E08000001","Bolton",6
514,2013-10-25,"EY469588","Childminder","REDACTED","E08000005","Rochdale",6
514,2013-10-25,"EY462265","Childminder","REDACTED","E08000010","Wigan",6
514,2013-10-24,"EY470926","Childminder","REDACTED","E08000009","Trafford",6
514,2013-10-24,"EY469844","Childcare - Non-Domestic","Slade Lane Nursery","E08000003","Manchester",66
514,2013-10-24,"EY470174","Childcare - Non-Domestic","Happy Kids Delamere Park","E08000003","Manchester",24
514,2013-10-23,"EY469739","Childminder","REDACTED","E08000001","Bolton",6
514,2013-10-23,"EY469812","Childminder","REDACTED","E08000004","Oldham",6
514,2013-10-22,"EY468614","Childminder","REDACTED","E08000001","Bolton",6
514,2013-10-22,"EY470366","Childcare - Non-Domestic","Panda Pre-School Coppice","E08000004","Oldham",20
514,2013-10-18,"EY466878","Childminder","REDACTED","E08000007","Stockport",6
514,2013-10-18,"EY461126","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-18,"EY470051","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-18,"EY470100","Childminder","REDACTED","E08000005","Rochdale",0
514,2013-10-17,"EY470614","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-16,"EY470026","Childminder","REDACTED","E08000009","Trafford",6
514,2013-10-16,"EY469842","Childcare - Non-Domestic","Kiddi Days (Clayton)","E08000003","Manchester",85
514,2013-10-16,"EY469848","Childcare - Non-Domestic","Kiddi Days (Longsight)","E08000003","Manchester",49
514,2013-10-15,"EY467191","Childminder","REDACTED","E08000007","Stockport",5
514,2013-10-15,"EY468997","Childminder","REDACTED","E08000007","Stockport",6
514,2013-10-14,"EY466316","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-14,"EY469311","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-11,"EY467581","Childminder","REDACTED","E08000003","Manchester",6
514,2013-10-11,"EY469060","Home Childcarer","REDACTED","E08000009","Trafford",0
514,2013-10-08,"EY470510","Home Childcarer","REDACTED","E08000007","Stockport",0
514,2013-10-08,"EY464912","Childminder","REDACTED","E08000006","Salford",6
514,2013-10-08,"EY467386","Childminder","REDACTED","E08000009","Trafford",18
514,2013-10-07,"EY467466","Childminder","REDACTED","E08000005","Rochdale",6
514,2013-10-07,"EY467673","Home Childcarer","REDACTED","E08000003","Manchester",0
514,2013-10-07,"EY470076","Childcare - Non-Domestic","Kiddi Days (Moss Side)","E08000003","Manchester",50
514,2013-10-04,"EY469043","Childcare - Non-Domestic","Sutton Road Nursery Limited","E08000003","Manchester",55
514,2013-10-03,"EY471254","Home Childcarer","REDACTED","E08000009","Trafford",0
514,2013-10-02,"EY468477","Childcare - Non-Domestic","Kool Kidz Out of School Club","E08000001","Bolton",32
514,2013-10-01,"EY464913","Childminder","REDACTED","E08000003","Manchester",6
513,2013-09-27,"EY468724","Childcare - Non-Domestic","Olly Jollys Fun Club","E08000007","Stockport",35
513,2013-09-24,"EY463362","Childminder","REDACTED","E08000008","Tameside",6
513,2013-09-24,"EY469711","Childcare - Non-Domestic","Paintpots Nursery","E08000003","Manchester",70
513,2013-09-16,"EY466850","Childminder","REDACTED","E08000010","Wigan",6
513,2013-09-16,"EY467190","Childminder","REDACTED","E08000007","Stockport",6
513,2013-09-16,"EY470795","Childcare - Non-Domestic","Embrace Childcare","E08000009","Trafford",47
513,2013-09-16,"EY460492","Childcare - Non-Domestic","Little Learning Ladder","E08000003","Manchester",72
513,2013-09-13,"EY468419","Childminder","REDACTED","E08000007","Stockport",18
513,2013-09-11,"EY467490","Childcare - Non-Domestic","The Apple Tree Private Day Nursery @ Victoria Brook","E08000004","Oldham",37
513,2013-09-10,"EY469828","Childcare - Non-Domestic","The Face Club","E08000008","Tameside",44
513,2013-09-06,"EY458759","Childminder","REDACTED","E08000007","Stockport",12
513,2013-09-06,"EY466429","Childminder","REDACTED","E08000006","Salford",18
513,2013-09-06,"EY465806","Childcare - Non-Domestic","Ashworth View Nursery","E08000005","Rochdale",75
513,2013-09-06,"EY467701","Childcare - Non-Domestic","Nursery Rhymes Children's Day Nursery","E08000007","Stockport",33
513,2013-09-05,"EY462906","Childminder","REDACTED","E08000008","Tameside",18
513,2013-09-04,"EY465150","Childcare - Non-Domestic","Kidz Stop Day Nursery","E08000008","Tameside",20
513,2013-09-04,"EY467347","Childcare - Non-Domestic","Play Works","E08000009","Trafford",23
513,2013-09-04,"EY468500","Childcare - Non-Domestic","Kool Kidz Out of School Club","E08000001","Bolton",32
513,2013-09-04,"EY469546","Childcare - Non-Domestic","Tinies Ikea Creche Manchester","E08000008","Tameside",0
513,2013-09-03,"EY469492","Childcare - Non-Domestic","Carisbrook Day Nursery","E08000003","Manchester",60
513,2013-09-02,"EY466061","Childminder","REDACTED","E08000007","Stockport",6
513,2013-09-02,"EY469656","Home Childcarer","REDACTED","E08000006","Salford",0
513,2013-09-02,"EY465591","Childcare - Non-Domestic","SAYF childcare","E08000006","Salford",28
513,2013-09-02,"EY469089","Childcare - Non-Domestic","Hawthorn House Day Nursery Limited","E08000007","Stockport",44
513,2013-09-02,"EY463038","Childcare - Non-Domestic","Windsor Road Day Nursery","E08000003","Manchester",34
512,2013-08-28,"EY467093","Childminder","REDACTED","E08000009","Trafford",6
512,2013-08-27,"EY466820","Childminder","REDACTED","E08000010","Wigan",12
512,2013-08-23,"EY467809","Childminder","REDACTED","E08000002","Bury",6
512,2013-08-22,"EY468689","Childminder","REDACTED","E08000003","Manchester",6
512,2013-08-21,"EY464668","Childminder","REDACTED","E08000003","Manchester",6
512,2013-08-20,"EY465270","Childcare - Non-Domestic","School Shuttle Childcare Services @ Chowbent","E08000010","Wigan",60
512,2013-08-20,"EY469016","Childcare - Non-Domestic","Twinkle Star Pre School Ltd","E08000008","Tameside",46
512,2013-08-19,"EY466074","Childminder","REDACTED","E08000008","Tameside",6
512,2013-08-19,"EY467025","Childminder","REDACTED","E08000009","Trafford",6
